high density(g/cm3) and scan speed (mm/s),shap,lowess high density(g/cm3) and scan speed (mm/s),lowess shap,low density(g/cm3) and scan speed (mm/s),shap,lowess low density(g/cm3) and scan speed (mm/s),lowess shap
725.0,-0.01288683246821165,1500.0,-0.0004883292372489498,,,,
945.9459459,0.017091963440179825,1500.0,-0.0004883292372489498,,,,
1060.0,-0.010559920221567154,1500.0,-0.0004883292372489498,,,,
1929.824561,-0.05467648431658745,1500.0,-0.0004883292372489498,,,,
1180.0,-0.0067130196839571,1500.0,-0.0004883292372489498,,,,
600.0,0.05212073028087616,1500.0,-0.0004883292372489498,,,,
400.0,0.012537814676761627,1515.151515,-0.0003354416659276999,,,,
1300.0,0.010487919673323631,1521.73913,-0.0002687456336567161,,,,
300.0,0.009249601513147354,1547.619048,-5.5724661003344695e-06,,,,
800.0,0.010238651186227798,1600.0,0.0005261855103874126,,,,
1940.0,0.021995365619659424,1600.0,0.0005261855103874126,,,,
1372.54902,0.001644223928451538,1600.0,0.0005261855103874126,,,,
1000.0,0.013653282076120377,1600.0,0.0005261855103874126,,,,
739.5,0.013439293950796127,1600.0,0.0005261855103874126,,,,
250.0,-0.0038023628294467926,1600.0,0.0005261855103874126,,,,
300.0,0.008002713322639465,1600.0,0.0005261855103874126,,,,
300.0,-0.007101476192474365,1600.0,0.0005261855103874126,,,,
1000.0,-0.0036083832383155823,1601.731602,0.0005435586734409658,,,,
500.0,0.02252691052854061,1620.0,0.0007255285589102523,,,,
800.0,-0.005979990586638451,1666.666667,0.0011771871969751225,,,,
564.52,0.0158646609634161,1666.666667,0.0011771871969751225,,,,
500.0,0.01060456782579422,1667.0,0.0011803282944708006,,,,
230.26,-0.029249565675854683,1680.0,0.0013014831088373736,,,,
380.43,-0.012263195589184761,1680.0,0.0013014831088373736,,,,
400.0,0.02135186642408371,1680.0,0.0013014831088373736,,,,
100.0,0.031144961714744568,1680.0,0.0013014831088373736,,,,
350.0,0.016286972910165787,1680.0,0.0013014831088373736,,,,
1900.0,0.015183813869953156,1680.0,0.0013014831088373736,,,,
800.0,0.00299815833568573,1680.0,0.0013014831088373736,,,,
750.0,0.018099946901202202,1700.0,0.0014819981925636215,,,,
725.0,-0.014331142418086529,1700.0,0.0014819981925636215,,,,
1250.0,-0.0329076424241066,1700.0,0.0014819981925636215,,,,
500.0,0.014561362564563751,1700.0,0.0014819981925636215,,,,
1000.0,-0.00821295753121376,1700.0,0.0014819981925636215,,,,
800.0,0.009074289351701736,1750.0,0.0018966728017980146,,,,
300.0,-0.01958446390926838,1750.0,0.0018966728017980146,,,,
1601.731602,-0.006023203954100609,1750.0,0.0018966728017980146,,,,
590.0,0.023856595158576965,1750.0,0.0018966728017980146,,,,
1934.52381,0.005840640515089035,1761.904762,0.0019873742575678946,,,,
739.5,-0.012014633044600487,1785.714286,0.0021563499059480936,,,,
380.43,-0.00981544703245163,1800.0,0.0022484628847807796,,,,
952.3809524,0.011940918862819672,1800.0,0.0022484628847807796,,,,
600.0,0.009531766176223755,1800.0,0.0022484628847807796,,,,
1100.0,0.0016827508807182312,1800.0,0.0022484628847807796,,,,
793.6507937,0.015369847416877747,1800.0,0.0022484628847807796,,,,
2300.0,0.016693592071533203,1800.0,0.0022484628847807796,,,,
1309.52381,0.000465909019112587,1800.0,0.0022484628847807796,,,,
800.0,-0.005444595590233803,1800.0,0.0022484628847807796,,,,
700.0,0.01003870740532875,1836.734694,0.0024525635775578007,,,,
200.0,-0.004406718537211418,1851.851852,0.0025239610371548754,,,,
300.0,0.00879708118736744,1900.0,0.0027057428647437242,,,,
1250.0,-0.01804272085428238,1900.0,0.0027057428647437242,,,,
1100.0,-0.0056854188442230225,1920.0,0.002759220611464806,,,,
500.0,0.02187040075659752,1929.824561,0.0027810152463329818,,,,
900.0,-0.0030549317598342896,1934.52381,0.002790466242710176,,,,
1180.0,-0.006388004869222641,1940.0,0.0028007222606027614,,,,
1250.0,-0.013583453372120857,1940.0,0.0028007222606027614,,,,
200.0,0.00461215153336525,1940.0,0.0028007222606027614,,,,
1200.0,-0.003769896924495697,1940.0,0.0028007222606027614,,,,
750.0,0.018975425511598587,1940.0,0.0028007222606027614,,,,
1750.0,-0.012630889192223549,1940.0,0.0028007222606027614,,,,
600.0,0.011150926351547241,2000.0,0.002865748780423956,,,,
560.0,0.024313554167747498,2000.0,0.002865748780423956,,,,
700.0,0.015525728464126587,2000.0,0.002865748780423956,,,,
800.0,0.013296160846948624,2000.0,0.002865748780423956,,,,
169.08,-0.03346492350101471,2000.0,0.002865748780423956,,,,
900.0,0.005986656993627548,2000.0,0.002865748780423956,,,,
1200.0,0.0005535557866096497,2000.0,0.002865748780423956,,,,
2000.0,0.013795891776680946,2050.0,0.0028652350074032094,,,,
100.0,-0.021149497479200363,2050.0,0.0028652350074032094,,,,
500.0,0.021300826221704483,2050.0,0.0028652350074032094,,,,
1200.0,-0.019867394119501114,2050.0,0.0028652350074032094,,,,
900.0,0.0003900192677974701,2083.333333,0.0028474156685032383,,,,
729.1666667,0.012565704062581062,2100.0,0.0028354262606995933,,,,
500.0,-0.009865619242191315,2200.0,0.0027538530652764853,,,,
500.0,0.024518396705389023,2200.0,0.0027538530652764853,,,,
800.0,0.012612517923116684,2200.0,0.0027538530652764853,,,,
1100.0,-0.0026373453438282013,2200.0,0.0027538530652764853,,,,
800.0,0.002495918422937393,2200.0,0.0027538530652764853,,,,
800.0,0.01390865072607994,2200.0,0.0027538530652764853,,,,
960.0,0.004439216107130051,2202.380952,0.002752103191912456,,,,
1000.0,-0.0033159018494188786,2300.0,0.002699189644466395,,,,
900.0,-0.008005939424037933,2300.0,0.002699189644466395,,,,
200.0,-0.029508598148822784,2333.333333,0.0026853507480551673,,,,
500.0,0.0031393859535455704,2391.304348,0.002659258432468661,,,,
550.0,-0.004975904710590839,2400.0,0.0026550109336396905,,,,
870.0,0.0005613192915916443,2400.0,0.0026550109336396905,,,,
500.0,0.0005563050508499146,2500.0,0.0025999861260001737,,,,
250.0,-0.007393192499876022,2600.0,0.002535792395418562,,,,
750.0,0.015616562217473984,2600.0,0.002535792395418562,,,,
2000.0,0.007057948037981987,2620.0,0.0025220095348995023,,,,
1600.0,0.006335146725177765,2800.0,0.0023806880770281783,,,,
1200.0,-0.02267826348543167,2800.0,0.0023806880770281783,,,,
299.15,-0.029868854209780693,2800.0,0.0023806880770281783,,,,
1040.0,-0.005042843520641327,2800.0,0.0023806880770281783,,,,
500.0,0.019827181473374367,2800.0,0.0023806880770281783,,,,
500.0,0.022720251232385635,2880.0,0.0023033206418419192,,,,
2200.0,0.014122353866696358,3000.0,0.002160968777024378,,,,
197.74,-0.03249259665608406,3000.0,0.002160968777024378,,,,
400.0,0.015863407403230667,3000.0,0.002160968777024378,,,,
900.0,-0.007031947374343872,3209.48,0.0018096310983739122,,,,
1800.0,0.012340208515524864,3209.48,0.0018096310983739122,,,,
200.0,-0.018877379596233368,3209.48,0.0018096310983739122,,,,
800.0,0.01894513890147209,3400.0,0.0013595854121241796,,,,
1250.0,-0.009460236877202988,4000.0,-0.0007957561076559867,,,,
