high thermal conductivity (W/mK) and laser power (watt),shap,lowess high thermal conductivity (W/mK) and laser power (watt),lowess shap,low thermal conductivity (W/mK) and laser power (watt),shap,lowess low thermal conductivity (W/mK) and laser power (watt),lowess shap
,,,,200.0,0.005135222338140011,350.0,-0.004806864131251632
,,,,120.0,0.020531119778752327,350.0,-0.004806864131251632
,,,,400.0,-0.008855663239955902,350.0,-0.004806864131251632
,,,,350.0,0.002394556999206543,350.0,-0.004806864131251632
,,,,350.0,-0.024725530296564102,350.0,-0.004806864131251632
,,,,370.0,-0.008225553669035435,350.0,-0.004806864131251632
,,,,120.0,0.04477851092815399,350.0,-0.004806864131251632
,,,,325.0,0.0008785168174654245,350.0,-0.004806864131251632
,,,,200.0,0.011986978352069855,350.0,-0.004806864131251632
,,,,200.0,0.007636576890945435,350.0,-0.004806864131251632
,,,,200.0,0.003391099162399769,350.0,-0.004806864131251632
,,,,200.0,0.0001621604897081852,350.0,-0.004806864131251632
,,,,200.0,0.012785812839865685,350.0,-0.004806864131251632
,,,,95.0,0.03529264032840729,350.0,-0.004806864131251632
,,,,200.0,0.011996224522590637,350.0,-0.004806864131251632
,,,,225.0,0.007752268575131893,350.0,-0.004806864131251632
,,,,150.0,0.05543266981840134,350.0,-0.004806864131251632
,,,,400.0,0.00027108099311590195,350.0,-0.004806864131251632
,,,,225.0,-0.010045915842056274,350.0,-0.004806864131251632
,,,,275.0,-0.0004011979326605797,350.0,-0.004806864131251632
,,,,150.0,0.04303576052188873,350.0,-0.004806864131251632
,,,,280.0,-0.008905339986085892,350.0,-0.004806864131251632
,,,,225.0,0.0025123730301856995,350.0,-0.004806864131251632
,,,,280.0,-0.010248684324324131,350.0,-0.004806864131251632
,,,,150.0,0.017398707568645477,350.0,-0.004806864131251632
,,,,175.0,-0.007280861027538776,350.0,-0.004806864131251632
,,,,200.0,0.012272484600543976,350.0,-0.004806864131251632
,,,,225.0,-0.003780243918299675,350.0,-0.004806864131251632
,,,,350.0,0.0053226538002491,350.0,-0.004806864131251632
,,,,150.0,0.010286113247275352,350.0,-0.004806864131251632
,,,,120.0,0.024859894067049026,350.0,-0.004806864131251632
,,,,300.0,-0.020313411951065063,350.0,-0.004806864131251632
,,,,275.0,-0.0015345215797424316,350.0,-0.004806864131251632
,,,,220.0,-0.0010404475033283234,350.0,-0.004806864131251632
,,,,200.0,0.01869061402976513,350.0,-0.004806864131251632
,,,,170.0,0.03627919405698776,350.0,-0.004806864131251632
,,,,175.0,0.026956677436828613,350.0,-0.004806864131251632
,,,,200.0,0.018428534269332886,350.0,-0.004806864131251632
,,,,170.0,0.037164151668548584,350.0,-0.004806864131251632
,,,,170.0,0.021838275715708733,350.0,-0.004806864131251632
,,,,200.0,-0.0006632283329963684,350.0,-0.004806864131251632
,,,,180.0,0.03265172243118286,350.0,-0.004806864131251632
,,,,200.0,0.012367233633995056,350.0,-0.004806864131251632
,,,,275.0,-0.0007890500128269196,350.0,-0.004806864131251632
,,,,400.0,-0.0006147725507616997,350.0,-0.004806864131251632
,,,,200.0,0.010324105620384216,350.0,-0.004806864131251632
,,,,190.0,0.0030104592442512512,350.0,-0.004806864131251632
,,,,200.0,-0.013573380187153816,350.0,-0.004806864131251632
,,,,170.0,0.03849668800830841,350.0,-0.004806864131251632
,,,,175.0,0.03215675801038742,350.0,-0.004806864131251632
,,,,150.0,0.03609764948487282,350.0,-0.004806864131251632
,,,,140.0,0.020875411108136177,350.0,-0.004806864131251632
,,,,200.0,0.008163975551724434,350.0,-0.004806864131251632
,,,,200.0,0.0222359299659729,360.0,-0.004928975855851315
,,,,200.0,0.015289521776139736,370.0,-0.005028199000790584
,,,,320.0,-0.00032999366521835327,370.0,-0.005028199000790584
,,,,200.0,0.012638650834560394,370.0,-0.005028199000790584
,,,,200.0,0.010519366711378098,370.0,-0.005028199000790584
,,,,95.0,0.015557199716567993,370.0,-0.005028199000790584
,,,,200.0,0.01593148522078991,370.0,-0.005028199000790584
,,,,255.0,-0.005953880958259106,370.0,-0.005028199000790584
,,,,150.0,0.010209924541413784,370.0,-0.005028199000790584
,,,,225.0,0.002400350756943226,370.0,-0.005028199000790584
,,,,250.0,-0.019335467368364334,370.0,-0.005028199000790584
,,,,50.0,-0.010946059599518776,370.0,-0.005028199000790584
,,,,105.0,-0.023752320557832718,370.0,-0.005028199000790584
,,,,170.0,0.02004283294081688,370.0,-0.005028199000790584
,,,,300.0,-0.0055512189865112305,370.0,-0.005028199000790584
,,,,200.0,0.013364121317863464,370.0,-0.005028199000790584
,,,,200.0,0.01758386753499508,370.0,-0.005028199000790584
,,,,380.0,0.0024057826958596706,370.0,-0.005028199000790584
,,,,275.0,-0.005188405513763428,380.0,-0.005111917767971774
,,,,140.0,0.024813562631607056,380.0,-0.005111917767971774
,,,,200.0,-0.008473005145788193,380.0,-0.005111917767971774
,,,,200.0,-0.0014721062034368515,380.0,-0.005111917767971774
,,,,75.0,0.04926462844014168,380.0,-0.005111917767971774
,,,,350.0,0.00812565442174673,380.0,-0.005111917767971774
,,,,300.0,-0.01969299092888832,380.0,-0.005111917767971774
,,,,200.0,-0.0002569574862718582,400.0,-0.005242806616345914
,,,,160.0,0.035725146532058716,400.0,-0.005242806616345914
,,,,125.0,0.04282733052968979,400.0,-0.005242806616345914
,,,,100.0,0.01937687024474144,400.0,-0.005242806616345914
,,,,200.0,0.025006167590618134,400.0,-0.005242806616345914
,,,,350.0,0.006925354711711407,400.0,-0.005242806616345914
,,,,175.0,0.01505691185593605,400.0,-0.005242806616345914
,,,,195.0,0.01078733615577221,400.0,-0.005242806616345914
,,,,250.0,-0.00019562803208827972,400.0,-0.005242806616345914
,,,,200.0,0.0039791204035282135,400.0,-0.005242806616345914
,,,,187.5,0.00444512814283371,400.0,-0.005242806616345914
,,,,100.0,0.030323585495352745,400.0,-0.005242806616345914
