density(g/cm3),shap,lowess density(g/cm3),lowess shap
8.0,0.010331385768949986,19.3,-0.13298535562324826
2.7,0.008300919085741043,19.3,-0.13298535562324826
4.65,-0.012537369504570961,19.3,-0.13298535562324826
8.0,0.031027542427182198,19.3,-0.13298535562324826
1.84,-0.007358363829553127,19.3,-0.13298535562324826
8.0,0.010959282517433167,19.3,-0.13298535562324826
2.81,-0.017034702003002167,19.3,-0.13298535562324826
1.84,0.014622535556554794,19.3,-0.13298535562324826
8.44,0.009491718374192715,19.3,-0.13298535562324826
8.0,0.009705323725938797,19.3,-0.13298535562324826
8.0,0.021489154547452927,19.3,-0.13298535562324826
8.0,0.013827679678797722,19.3,-0.13298535562324826
8.0,0.01998552680015564,19.3,-0.13298535562324826
1.84,0.0029928660951554775,19.3,-0.13298535562324826
4.65,-0.022215895354747772,19.3,-0.13298535562324826
2.66,0.0035318173468112946,19.3,-0.13298535562324826
1.84,0.0073517439886927605,19.3,-0.13298535562324826
