thermal conductivity (W/mK),shap,lowess thermal conductivity (W/mK),lowess shap
121.0,-0.02259291335940361,385.0,-0.08301132007952867
21.4,0.008155718445777893,385.0,-0.08301132007952867
216.434305,-0.0636855959892273,385.0,-0.08301132007952867
9.8,0.03683806210756302,385.0,-0.08301132007952867
320.0,-0.0756930410861969,385.0,-0.08301132007952867
320.0,-0.07893542945384979,385.0,-0.08301132007952867
21.4,-0.007469620555639267,385.0,-0.08301132007952867
167.0,-0.060334280133247375,385.0,-0.08301132007952867
5.3,0.03462182730436325,385.0,-0.08301132007952867
21.4,0.007306904532015324,385.0,-0.08301132007952867
51.3,-0.01628519780933857,385.0,-0.08301132007952867
21.4,-0.02063721790909767,385.0,-0.08301132007952867
130.0,-0.06733159720897675,385.0,-0.08301132007952867
51.3,0.0038313986733555794,385.0,-0.08301132007952867
9.8,0.02676408365368843,385.0,-0.08301132007952867
21.4,-0.00847377348691225,385.0,-0.08301132007952867
21.4,-0.004861362278461456,385.0,-0.08301132007952867
21.4,-0.004122575279325247,385.0,-0.08301132007952867
21.4,-0.004738871939480305,385.0,-0.08301132007952867
51.3,-0.012577703222632408,385.0,-0.08301132007952867
5.3,0.01842416636645794,385.0,-0.08301132007952867
121.0,-0.056820347905159,385.0,-0.08301132007952867
51.3,-0.01537263859063387,385.0,-0.08301132007952867
