specific heat capacity (J/gK),shap,lowess specific heat capacity (J/gK),lowess shap
0.5,0.00404085498303175,0.963,-0.0034834858242268644
0.5,0.00023856060579419136,0.963,-0.0034834858242268644
0.134,-0.01604372076690197,0.963,-0.0034834858242268644
0.88414745,-0.005670851096510887,0.963,-0.0034834858242268644
0.385,0.00463066203519702,0.963,-0.0034834858242268644
0.461,-0.012238800525665283,0.963,-0.0034834858242268644
0.56,0.004354893695563078,0.963005181,-0.0034834363066607943
0.5,-0.006825066637247801,0.963005181,-0.0034834363066607943
0.41,0.006041297689080238,0.963005181,-0.0034834363066607943
0.705,-0.013873450458049774,0.963005181,-0.0034834363066607943
0.5263,-0.0036457786336541176,0.963005181,-0.0034834363066607943
0.41,0.025184838101267815,0.963005181,-0.0034834363066607943
0.5263,-0.0027118297293782234,0.963005181,-0.0034834363066607943
0.461,0.012638084590435028,0.963005181,-0.0034834363066607943
0.5,0.0031762723810970783,0.98015544,-0.0033023690330934276
0.41,0.007211953401565552,0.98015544,-0.0033023690330934276
0.88414745,-0.014476723968982697,0.98015544,-0.0033023690330934276
0.435,-0.00057980976998806,0.98015544,-0.0033023690330934276
0.88414745,0.0034019676968455315,0.98015544,-0.0033023690330934276
0.377,0.021105177700519562,0.98015544,-0.0033023690330934276
0.47,-0.008864589035511017,1.0,-0.0030489639834018587
0.41,0.0004682170692831278,1.0,-0.0030489639834018587
0.88414745,-0.00552818737924099,1.0,-0.0030489639834018587
0.7148,-0.00021134363487362862,1.0,-0.0030489639834018587
1.06,-0.06812112033367157,1.0,-0.0030489639834018587
0.47,-0.0041830288246273994,1.0,-0.0030489639834018587
0.5263,-0.004846627824008465,1.0,-0.0030489639834018587
0.5263,-0.006307854317128658,1.0,-0.0030489639834018587
0.435,0.011739006265997887,1.0,-0.0030489639834018587
0.5,0.0007783854380249977,1.0,-0.0030489639834018587
0.47,-0.007864908315241337,1.0,-0.0030489639834018587
0.909948187,0.011397570371627808,1.0,-0.0030489639834018587
0.461,-0.006348721217364073,1.0,-0.0030489639834018587
0.5263,-0.004003699868917465,1.0,-0.0030489639834018587
0.47,-0.005839929450303316,1.0,-0.0030489639834018587
0.47,-0.005655506160110235,1.0,-0.0030489639834018587
0.9,-0.0011660614982247353,1.0,-0.0030489639834018587
0.5,-0.005288656800985336,1.0,-0.0030489639834018587
0.5263,0.012413888238370419,1.0,-0.0030489639834018587
0.46,-0.011188073083758354,1.0,-0.0030489639834018587
0.88414745,-0.0003473106771707535,1.0,-0.0030489639834018587
0.422,0.009359000250697136,1.0,-0.0030489639834018587
0.56,-0.0199662446975708,1.0,-0.0030489639834018587
0.963,0.005026264116168022,1.0,-0.0030489639834018587
0.38,0.007061284966766834,1.0,-0.0030489639834018587
0.422,-0.0023012924939393997,1.0,-0.0030489639834018587
0.38,-0.00010005803778767586,1.0,-0.0030489639834018587
0.5263,0.016074899584054947,1.0,-0.0030489639834018587
0.5,0.005674814805388451,1.0,-0.0030489639834018587
0.919948187,-0.010763230733573437,1.0,-0.0030489639834018587
0.47,-0.0017352106515318155,1.0,-0.0030489639834018587
1.06,-0.06310032308101654,1.0,-0.0030489639834018587
0.5263,-0.005110385827720165,1.0,-0.0030489639834018587
0.9,-0.00013474421575665474,1.0,-0.0030489639834018587
1.0,0.004006839822977781,1.0,-0.0030489639834018587
0.38,-0.002281811088323593,1.0,-0.0030489639834018587
0.47,-0.00326614361256361,1.0,-0.0030489639834018587
0.41,0.0028370851650834084,1.0,-0.0030489639834018587
0.88414745,-0.010464880615472794,1.0,-0.0030489639834018587
0.5,0.004179849289357662,1.0,-0.0030489639834018587
0.896,0.004021406639367342,1.0,-0.0030489639834018587
0.88414745,0.004282583482563496,1.0,-0.0030489639834018587
0.38,-0.0027659330517053604,1.0,-0.0030489639834018587
0.5718,0.0033030761405825615,1.0,-0.0030489639834018587
1.06,-0.07103892415761948,1.0,-0.0030489639834018587
0.5,-0.0017662574537098408,1.0,-0.0030489639834018587
0.5,-0.002200464718043804,1.0,-0.0030489639834018587
0.63619,0.001519710524007678,1.0,-0.0030489639834018587
0.46,-0.017105204984545708,1.0,-0.0030489639834018587
0.385,0.006907963193953037,1.0,-0.0030489639834018587
0.377,-0.01194964349269867,1.0,-0.0030489639834018587
1.0,0.013286090455949306,1.0,-0.0030489639834018587
0.377,-0.007795877289026976,1.0,-0.0030489639834018587
0.5,-0.0074699558317661285,1.0,-0.0030489639834018587
0.88414745,-0.011406481266021729,1.0,-0.0030489639834018587
0.5,-0.0003441339358687401,1.0,-0.0030489639834018587
0.5,0.004215281922370195,1.0,-0.0030489639834018587
0.48,0.003139000153169036,1.0,-0.0030489639834018587
0.5263,-0.003424959722906351,1.0,-0.0030489639834018587
0.41,0.003494991920888424,1.0,-0.0030489639834018587
0.5,-0.007096081972122192,1.02,-0.0027452153215310536
0.88414745,0.0009258538484573364,1.02,-0.0027452153215310536
0.5263,-0.00502474932000041,1.02,-0.0027452153215310536
0.422,0.0032681338489055634,1.047,-0.002261699587409379
0.88414745,-0.013559561222791672,1.047,-0.002261699587409379
0.134,-0.011427750810980797,1.047,-0.002261699587409379
0.56,0.014769629575312138,1.047,-0.002261699587409379
0.5,-0.006323765031993389,1.047,-0.002261699587409379
1.0,0.0035952432081103325,1.047,-0.002261699587409379
1.0,0.014573559165000916,1.047,-0.002261699587409379
0.5,0.006407825276255608,1.047,-0.002261699587409379
0.47,-0.008834779262542725,1.047,-0.002261699587409379
0.88414745,-0.01615382917225361,1.047,-0.002261699587409379
0.46,-0.013723383657634258,1.047,-0.002261699587409379
0.7148,-0.0004800492897629738,1.047,-0.002261699587409379
0.896,-0.0125217754393816,1.047,-0.002261699587409379
0.47,-0.002424828242510557,1.047,-0.002261699587409379
0.43,0.003809383139014244,1.047,-0.002261699587409379
0.7148,-0.006241955328732729,1.047,-0.002261699587409379
0.89708321,-0.008258647285401821,1.047,-0.002261699587409379
0.5,-0.0019001578912138939,1.047,-0.002261699587409379
0.47,-0.0008194043766707182,1.047,-0.002261699587409379
0.461,7.688300684094429e-05,1.047,-0.002261699587409379
0.89,0.007551290560513735,1.047,-0.002261699587409379
0.5,-0.002355668693780899,1.047,-0.002261699587409379
0.481,0.004584190435707569,1.047,-0.002261699587409379
0.43,0.00709820631891489,1.047,-0.002261699587409379
0.47,5.780067294836044e-05,1.047,-0.002261699587409379
0.377,0.02818741463124752,1.047,-0.002261699587409379
0.5,0.007479511667042971,1.05,-0.0022030172145087283
0.5,0.010868396610021591,1.05,-0.0022030172145087283
0.461,-0.008624391630291939,1.05,-0.0022030172145087283
0.385,0.007281975354999304,1.05,-0.0022030172145087283
0.43,-0.003600996918976307,1.05,-0.0022030172145087283
0.88414745,-0.01440788060426712,1.05,-0.0022030172145087283
0.88414745,-0.009695428423583508,1.05,-0.0022030172145087283
0.5263,-0.004676763899624348,1.05,-0.0022030172145087283
0.5,-0.003589927451685071,1.05,-0.0022030172145087283
0.5,-0.002216179622337222,1.05,-0.0022030172145087283
0.41,0.005054437555372715,1.05,-0.0022030172145087283
0.5,0.008303984999656677,1.05,-0.0022030172145087283
1.047,-0.06114770844578743,1.05,-0.0022030172145087283
0.963,0.031476739794015884,1.05,-0.0022030172145087283
0.5,0.004178137518465519,1.05,-0.0022030172145087283
0.919948187,0.00048097409307956696,1.06,-0.00200054396595572
0.41,-0.0076394230127334595,1.06,-0.00200054396595572
0.38,-0.0019719023257493973,1.06,-0.00200054396595572
0.38,0.0010461206547915936,1.06,-0.00200054396595572
0.5,-0.00614421721547842,1.06,-0.00200054396595572
0.896,-0.0017578372498974204,1.06,-0.00200054396595572
0.5,-0.004720096010714769,1.06,-0.00200054396595572
0.5,0.004420128650963306,1.06,-0.00200054396595572
1.0,0.0043994709849357605,1.06,-0.00200054396595572
0.5,-0.009542394429445267,1.06,-0.00200054396595572
0.7148,-0.0030176998116075993,1.06,-0.00200054396595572
1.0,0.0256672240793705,1.06,-0.00200054396595572
0.41,-0.0160217247903347,1.06,-0.00200054396595572
0.5,-0.006343554705381393,1.06,-0.00200054396595572
0.5,-0.0015872674994170666,1.06,-0.00200054396595572
0.5,-0.0034946096129715443,1.06,-0.00200054396595572
0.5,-0.0029595945961773396,1.06,-0.00200054396595572
1.0,0.00869828276336193,1.06,-0.00200054396595572
0.5,-0.006406975444406271,1.06,-0.00200054396595572
0.963,0.011666432954370975,1.06,-0.00200054396595572
1.0,0.015640433877706528,1.06,-0.00200054396595572
