hatch spacing (mm),shap,lowess hatch spacing (mm),lowess shap
0.04,-0.008570610545575619,0.15,-0.0315038340315317
0.08,-0.006164705380797386,0.15,-0.0315038340315317
0.11,0.001901928335428238,0.15,-0.0315038340315317
0.15,-0.007973015308380127,0.15,-0.0315038340315317
0.13,-0.015209458768367767,0.15,-0.0315038340315317
0.1,0.006305474787950516,0.15,-0.0315038340315317
0.12,-0.003990367986261845,0.15,-0.0315038340315317
0.08,-0.0018390044569969177,0.15,-0.0315038340315317
0.12,-0.030836941674351692,0.15,-0.0315038340315317
0.12,-0.009411635808646679,0.15,-0.0315038340315317
0.13,-0.022747838869690895,0.15,-0.0315038340315317
0.1,-0.004217394161969423,0.155,-0.03428770399049259
0.15,-0.0020474540069699287,0.156,-0.03482353902259697
0.04,-0.0012305192649364471,0.157,-0.03535303604510855
0.06,-0.0174183901399374,0.157,-0.03535303604510855
0.08,-0.004597695078700781,0.157,-0.03535303604510855
0.09,-0.011171339079737663,0.157,-0.03535303604510855
0.095,-0.008998801931738853,0.157,-0.03535303604510855
0.1,-0.005495809949934483,0.16,-0.03690615931333866
0.13,-0.021668855100870132,0.16,-0.03690615931333866
