layer thickness (mm),shap,lowess layer thickness (mm),lowess shap
0.03,0.0068072183057665825,0.1,-0.0667528687519897
0.03,0.0009847376495599747,0.1,-0.0667528687519897
0.1,-0.07938908040523529,0.1,-0.0667528687519897
0.05,-0.005364630371332169,0.1,-0.0667528687519897
0.03,0.006907279137521982,0.1,-0.0667528687519897
0.03,0.000947476364672184,0.1,-0.0667528687519897
0.03,0.004837658256292343,0.1,-0.0667528687519897
0.03,0.0060860347002744675,0.1,-0.0667528687519897
0.03,0.008461106568574905,0.1,-0.0667528687519897
0.03,0.0007381681352853775,0.1,-0.0667528687519897
0.04,-0.01720363460481167,0.1,-0.0667528687519897
0.05,-0.008367519825696945,0.1,-0.0667528687519897
0.03,0.00448639877140522,0.1,-0.0667528687519897
0.03,0.018161050975322723,0.1,-0.0667528687519897
0.01,0.06021466851234436,0.1,-0.0667528687519897
0.03,0.008559007197618484,0.1,-0.0667528687519897
0.02,0.04685257375240326,0.1,-0.0667528687519897
0.04,-0.013118828646838665,0.1,-0.0667528687519897
0.1,-0.08356837928295135,0.1,-0.0667528687519897
0.03,0.0016311476938426495,0.1,-0.0667528687519897
0.045,-0.01708204299211502,0.1,-0.0667528687519897
0.06,-0.03806576505303383,0.1,-0.0667528687519897
0.03,0.0005552354268729687,0.1,-0.0667528687519897
0.05,-0.01736622303724289,0.1,-0.0667528687519897
0.03,0.002101014368236065,0.1,-0.0667528687519897
0.03,0.010040981695055962,0.1,-0.0667528687519897
0.04,-0.01545142661780119,0.1,-0.0667528687519897
0.03,0.011007998138666153,0.1,-0.0667528687519897
0.08,-0.04280245676636696,0.1,-0.0667528687519897
0.03,0.0014089187607169151,0.1,-0.0667528687519897
0.025,0.007924477569758892,0.1,-0.0667528687519897
0.02,0.03201699256896973,0.1,-0.0667528687519897
0.03,-0.0014401762746274471,0.1,-0.0667528687519897
0.03,0.00334075465798378,0.1,-0.0667528687519897
0.03,0.0037342007271945477,0.1,-0.0667528687519897
0.03,0.0003025289624929428,0.1,-0.0667528687519897
0.1,-0.05251641944050789,0.1,-0.0667528687519897
0.03,0.0018615680746734142,0.1,-0.0667528687519897
0.03,-0.010931125842034817,0.1,-0.0667528687519897
0.03,0.001841916237026453,0.1,-0.0667528687519897
0.04,-0.009361473843455315,0.1,-0.0667528687519897
0.05,-0.016656314954161644,0.1,-0.0667528687519897
0.03,0.002312538679689169,0.1,-0.0667528687519897
0.1,-0.08194955438375473,0.1,-0.0667528687519897
0.02,0.047553375363349915,0.1,-0.0667528687519897
0.03,0.0048591624945402145,0.1,-0.0667528687519897
0.05,-0.013858024962246418,0.1,-0.0667528687519897
0.045,-0.021526997908949852,0.1,-0.0667528687519897
0.03,-0.0037874458357691765,0.1,-0.0667528687519897
0.04,-0.012243550270795822,0.1,-0.0667528687519897
